ProductID,ProductTHTDatum,CStatusProduct,FStatusProduct,PStatusProduct,SoortProductID
1360,2024-05-17,Gemaakt,Niet gevuld,Verpakt,1
1361,2024-06-18,In Productie,Niet gevuld,Niet verpakt,2
1362,2024-07-19,Gemaakt,Gevuld,Niet verpakt,2
1363,2024-08-20,In Productie,Niet gevuld,Niet verpakt,2
1364,2024-09-21,Gemaakt,Niet gevuld,Niet verpakt,2
1365,2024-10-22,In Productie,Gevuld,Verpakt,1
1366,2024-11-23,Gemaakt,Niet gevuld,Niet verpakt,2
1367,2024-12-24,In Productie,Niet gevuld,Niet verpakt,1
1368,2024-01-25,Gemaakt,Gevuld,Niet verpakt,1
1369,2024-02-26,In Productie,Niet gevuld,Niet verpakt,2
1370,2024-03-27,Gemaakt,Niet gevuld,Verpakt,2
1371,2024-04-28,In Productie,Gevuld,Niet verpakt,2
1372,2024-05-01,Gemaakt,Niet gevuld,Niet verpakt,2
1373,2024-06-02,In Productie,Niet gevuld,Niet verpakt,2
1374,2024-07-03,Gemaakt,Gevuld,Niet verpakt,2
1375,2024-08-04,In Productie,Niet gevuld,Verpakt,2
1376,2024-09-05,Gemaakt,Niet gevuld,Niet verpakt,2
1377,2024-10-06,In Productie,Gevuld,Niet verpakt,1
1378,2024-11-07,Gemaakt,Niet gevuld,Niet verpakt,2
1379,2024-12-08,In Productie,Niet gevuld,Niet verpakt,2
1380,2024-01-09,Gemaakt,Gevuld,Verpakt,2
1381,2024-02-10,In Productie,Niet gevuld,Niet verpakt,2
1382,2024-03-11,Gemaakt,Niet gevuld,Niet verpakt,1
1383,2024-04-12,In Productie,Gevuld,Niet verpakt,2
1384,2024-05-13,Gemaakt,Niet gevuld,Niet verpakt,1
1385,2024-06-14,In Productie,Niet gevuld,Verpakt,1
1386,2024-07-15,Gemaakt,Gevuld,Niet verpakt,2
1387,2024-08-16,In Productie,Niet gevuld,Niet verpakt,1
1388,2024-09-17,Gemaakt,Niet gevuld,Niet verpakt,2
1389,2024-10-18,In Productie,Gevuld,Niet verpakt,1
1390,2024-11-19,Gemaakt,Niet gevuld,Verpakt,1
1391,2024-12-20,In Productie,Niet gevuld,Niet verpakt,2
1392,2024-01-21,Gemaakt,Gevuld,Niet verpakt,2
1393,2024-02-22,In Productie,Niet gevuld,Niet verpakt,2
1394,2024-03-23,Gemaakt,Niet gevuld,Niet verpakt,1
1395,2024-04-24,In Productie,Gevuld,Verpakt,1
1396,2024-05-25,Gemaakt,Niet gevuld,Niet verpakt,2
1397,2024-06-26,In Productie,Niet gevuld,Niet verpakt,1
1398,2024-07-27,Gemaakt,Gevuld,Niet verpakt,1
1399,2024-08-28,In Productie,Niet gevuld,Niet verpakt,1
1400,2024-09-01,Gemaakt,Niet gevuld,Verpakt,2
1401,2024-10-02,In Productie,Gevuld,Niet verpakt,2
1402,2024-11-03,Gemaakt,Niet gevuld,Niet verpakt,2
1403,2024-12-04,In Productie,Niet gevuld,Niet verpakt,1
1404,2024-01-05,Gemaakt,Gevuld,Niet verpakt,1
1405,2024-02-06,In Productie,Niet gevuld,Verpakt,2
1406,2024-03-07,Gemaakt,Niet gevuld,Niet verpakt,2
1407,2024-04-08,In Productie,Gevuld,Niet verpakt,2
1408,2024-05-09,Gemaakt,Niet gevuld,Niet verpakt,1
1409,2024-06-10,In Productie,Niet gevuld,Niet verpakt,2
1410,2024-07-11,Gemaakt,Gevuld,Verpakt,1
1411,2024-08-12,In Productie,Niet gevuld,Niet verpakt,1
1412,2024-09-13,Gemaakt,Niet gevuld,Niet verpakt,2
1413,2024-10-14,In Productie,Gevuld,Niet verpakt,1
1414,2024-11-15,Gemaakt,Niet gevuld,Niet verpakt,2
1415,2024-12-16,In Productie,Niet gevuld,Verpakt,1
1416,2024-01-17,Gemaakt,Gevuld,Niet verpakt,1
1417,2024-02-18,In Productie,Niet gevuld,Niet verpakt,1
1418,2024-03-19,Gemaakt,Niet gevuld,Niet verpakt,2
1419,2024-04-20,In Productie,Gevuld,Niet verpakt,1
1420,2024-05-21,Gemaakt,Niet gevuld,Verpakt,1
1421,2024-06-22,In Productie,Niet gevuld,Niet verpakt,2
1422,2024-07-23,Gemaakt,Gevuld,Niet verpakt,1
1423,2024-08-24,In Productie,Niet gevuld,Niet verpakt,2
1424,2024-09-25,Gemaakt,Niet gevuld,Niet verpakt,1
1425,2024-10-26,In Productie,Gevuld,Verpakt,1
1426,2024-11-27,Gemaakt,Niet gevuld,Niet verpakt,1
1427,2024-12-28,In Productie,Niet gevuld,Niet verpakt,2
1428,2024-01-01,Gemaakt,Gevuld,Niet verpakt,1
1429,2024-02-02,In Productie,Niet gevuld,Niet verpakt,1
1430,2024-03-03,Gemaakt,Niet gevuld,Verpakt,1
1431,2024-04-04,In Productie,Gevuld,Niet verpakt,1
1432,2024-05-05,Gemaakt,Niet gevuld,Niet verpakt,2
1433,2024-06-06,In Productie,Niet gevuld,Niet verpakt,2
1434,2024-07-07,Gemaakt,Gevuld,Niet verpakt,1
1435,2024-08-08,In Productie,Niet gevuld,Verpakt,2
1436,2024-09-09,Gemaakt,Niet gevuld,Niet verpakt,1
1437,2024-10-10,In Productie,Gevuld,Niet verpakt,1
1438,2024-11-11,Gemaakt,Niet gevuld,Niet verpakt,1
1439,2024-12-12,In Productie,Niet gevuld,Niet verpakt,1
1440,2024-01-13,Gemaakt,Gevuld,Verpakt,2
1441,2024-02-14,In Productie,Niet gevuld,Niet verpakt,2
1442,2024-03-15,Gemaakt,Niet gevuld,Niet verpakt,1
1443,2024-04-16,In Productie,Gevuld,Niet verpakt,2
1444,2024-05-17,Gemaakt,Niet gevuld,Niet verpakt,2
1445,2024-06-18,In Productie,Niet gevuld,Verpakt,1
1446,2024-07-19,Gemaakt,Gevuld,Niet verpakt,2
1447,2024-08-20,In Productie,Niet gevuld,Niet verpakt,1
1448,2024-09-21,Gemaakt,Niet gevuld,Niet verpakt,2
1449,2024-10-22,In Productie,Gevuld,Niet verpakt,2
1450,2024-11-23,Gemaakt,Niet gevuld,Verpakt,2
1451,2024-12-24,In Productie,Niet gevuld,Niet verpakt,2
1452,2024-01-25,Gemaakt,Gevuld,Niet verpakt,1
1453,2024-02-26,In Productie,Niet gevuld,Niet verpakt,2
1454,2024-03-27,Gemaakt,Niet gevuld,Niet verpakt,1
1455,2024-04-28,In Productie,Gevuld,Verpakt,2
1456,2024-05-01,Gemaakt,Niet gevuld,Niet verpakt,2
1457,2024-06-02,In Productie,Niet gevuld,Niet verpakt,2
1458,2024-07-03,Gemaakt,Gevuld,Niet verpakt,2
1459,2024-08-04,In Productie,Niet gevuld,Niet verpakt,1
1460,2024-09-05,Gemaakt,Niet gevuld,Verpakt,1
1461,2024-10-06,In Productie,Gevuld,Niet verpakt,2
1462,2024-11-07,Gemaakt,Niet gevuld,Niet verpakt,2
1463,2024-12-08,In Productie,Niet gevuld,Niet verpakt,1
1464,2024-01-09,Gemaakt,Gevuld,Niet verpakt,1
1465,2024-02-10,In Productie,Niet gevuld,Verpakt,1
1466,2024-03-11,Gemaakt,Niet gevuld,Niet verpakt,2
1467,2024-04-12,In Productie,Gevuld,Niet verpakt,2
1468,2024-05-13,Gemaakt,Niet gevuld,Niet verpakt,2
1469,2024-06-14,In Productie,Niet gevuld,Niet verpakt,2
1470,2024-07-15,Gemaakt,Gevuld,Verpakt,1
1471,2024-08-16,In Productie,Niet gevuld,Niet verpakt,2
1472,2024-09-17,Gemaakt,Niet gevuld,Niet verpakt,2
1473,2024-10-18,In Productie,Gevuld,Niet verpakt,2
1474,2024-11-19,Gemaakt,Niet gevuld,Niet verpakt,1
1475,2024-12-20,In Productie,Niet gevuld,Verpakt,1
1476,2024-01-21,Gemaakt,Gevuld,Niet verpakt,2
1477,2024-02-22,In Productie,Niet gevuld,Niet verpakt,1
1478,2024-03-23,Gemaakt,Niet gevuld,Niet verpakt,1
1479,2024-04-24,In Productie,Gevuld,Niet verpakt,1
1480,2024-05-25,Gemaakt,Niet gevuld,Verpakt,2
1481,2024-06-26,In Productie,Niet gevuld,Niet verpakt,1
1482,2024-07-27,Gemaakt,Gevuld,Niet verpakt,2
1483,2024-08-28,In Productie,Niet gevuld,Niet verpakt,2
1484,2024-09-01,Gemaakt,Niet gevuld,Niet verpakt,2
1485,2024-10-02,In Productie,Gevuld,Verpakt,2
1486,2024-11-03,Gemaakt,Niet gevuld,Niet verpakt,1
1487,2024-12-04,In Productie,Niet gevuld,Niet verpakt,1
1488,2024-01-05,Gemaakt,Gevuld,Niet verpakt,1
1489,2024-02-06,In Productie,Niet gevuld,Niet verpakt,1
1490,2024-03-07,Gemaakt,Niet gevuld,Verpakt,1
1491,2024-04-08,In Productie,Gevuld,Niet verpakt,1
1492,2024-05-09,Gemaakt,Niet gevuld,Niet verpakt,2
1493,2024-06-10,In Productie,Niet gevuld,Niet verpakt,2
1494,2024-07-11,Gemaakt,Gevuld,Niet verpakt,1
1495,2024-08-12,In Productie,Niet gevuld,Verpakt,2
1496,2024-09-13,Gemaakt,Niet gevuld,Niet verpakt,2
1497,2024-10-14,In Productie,Gevuld,Niet verpakt,2
1498,2024-11-15,Gemaakt,Niet gevuld,Niet verpakt,1
1499,2024-12-16,In Productie,Niet gevuld,Niet verpakt,1
1500,2024-01-17,Gemaakt,Gevuld,Verpakt,2
1501,2024-02-18,In Productie,Niet gevuld,Niet verpakt,2
1502,2024-03-19,Gemaakt,Niet gevuld,Niet verpakt,2
1503,2024-04-20,In Productie,Gevuld,Niet verpakt,1
1504,2024-05-21,Gemaakt,Niet gevuld,Niet verpakt,2
1505,2024-06-22,In Productie,Niet gevuld,Verpakt,2
1506,2024-07-23,Gemaakt,Gevuld,Niet verpakt,1
1507,2024-08-24,In Productie,Niet gevuld,Niet verpakt,2
1508,2024-09-25,Gemaakt,Niet gevuld,Niet verpakt,2
1509,2024-10-26,In Productie,Gevuld,Niet verpakt,1
1510,2024-11-27,Gemaakt,Niet gevuld,Verpakt,2
1511,2024-12-28,In Productie,Niet gevuld,Niet verpakt,1
1512,2024-01-01,Gemaakt,Gevuld,Niet verpakt,1
1513,2024-02-02,In Productie,Niet gevuld,Niet verpakt,1
1514,2024-03-03,Gemaakt,Niet gevuld,Niet verpakt,1
1515,2024-04-04,In Productie,Gevuld,Verpakt,1
1516,2024-05-05,Gemaakt,Niet gevuld,Niet verpakt,2
1517,2024-06-06,In Productie,Niet gevuld,Niet verpakt,2
1518,2024-07-07,Gemaakt,Gevuld,Niet verpakt,2
1519,2024-08-08,In Productie,Niet gevuld,Niet verpakt,2
1520,2024-09-09,Gemaakt,Niet gevuld,Verpakt,2
1521,2024-10-10,In Productie,Gevuld,Niet verpakt,2
1522,2024-11-11,Gemaakt,Niet gevuld,Niet verpakt,2
1523,2024-12-12,In Productie,Niet gevuld,Niet verpakt,2
1524,2024-01-13,Gemaakt,Gevuld,Niet verpakt,1
1525,2024-02-14,In Productie,Niet gevuld,Verpakt,2
1526,2024-03-15,Gemaakt,Niet gevuld,Niet verpakt,2
1527,2024-04-16,In Productie,Gevuld,Niet verpakt,1
1528,2024-05-17,Gemaakt,Niet gevuld,Niet verpakt,1
1529,2024-06-18,In Productie,Niet gevuld,Niet verpakt,1
1530,2024-07-19,Gemaakt,Gevuld,Verpakt,1
1531,2024-08-20,In Productie,Niet gevuld,Niet verpakt,2
1532,2024-09-21,Gemaakt,Niet gevuld,Niet verpakt,2
1533,2024-10-22,In Productie,Gevuld,Niet verpakt,1
1534,2024-11-23,Gemaakt,Niet gevuld,Niet verpakt,2
1535,2024-12-24,In Productie,Niet gevuld,Verpakt,2
1536,2024-01-25,Gemaakt,Gevuld,Niet verpakt,1
1537,2024-02-26,In Productie,Niet gevuld,Niet verpakt,2
1538,2024-03-27,Gemaakt,Niet gevuld,Niet verpakt,2
1539,2024-04-28,In Productie,Gevuld,Niet verpakt,2
1540,2024-05-01,Gemaakt,Niet gevuld,Verpakt,1
1541,2024-06-02,In Productie,Niet gevuld,Niet verpakt,1
1542,2024-07-03,Gemaakt,Gevuld,Niet verpakt,1
1543,2024-08-04,In Productie,Niet gevuld,Niet verpakt,2
1544,2024-09-05,Gemaakt,Niet gevuld,Niet verpakt,1
1545,2024-10-06,In Productie,Gevuld,Verpakt,1
1546,2024-11-07,Gemaakt,Niet gevuld,Niet verpakt,2
1547,2024-12-08,In Productie,Niet gevuld,Niet verpakt,2
1548,2024-01-09,Gemaakt,Gevuld,Niet verpakt,2
1549,2024-02-10,In Productie,Niet gevuld,Niet verpakt,2
1550,2024-03-11,Gemaakt,Niet gevuld,Verpakt,1
1551,2024-04-12,In Productie,Gevuld,Niet verpakt,2
1552,2024-05-13,Gemaakt,Niet gevuld,Niet verpakt,2
1553,2024-06-14,In Productie,Niet gevuld,Niet verpakt,2
1554,2024-07-15,Gemaakt,Gevuld,Niet verpakt,2
1555,2024-08-16,In Productie,Niet gevuld,Verpakt,1
1556,2024-09-17,Gemaakt,Niet gevuld,Niet verpakt,2
1557,2024-10-18,In Productie,Gevuld,Niet verpakt,1
1558,2024-11-19,Gemaakt,Niet gevuld,Niet verpakt,2
1559,2024-12-20,In Productie,Niet gevuld,Niet verpakt,2
1560,2024-01-21,Gemaakt,Gevuld,Verpakt,2
1561,2024-02-22,In Productie,Niet gevuld,Niet verpakt,2
1562,2024-03-23,Gemaakt,Niet gevuld,Niet verpakt,2
1563,2024-04-24,In Productie,Gevuld,Niet verpakt,2
1564,2024-05-25,Gemaakt,Niet gevuld,Niet verpakt,2
1565,2024-06-26,In Productie,Niet gevuld,Verpakt,2
1566,2024-07-27,Gemaakt,Gevuld,Niet verpakt,2
1567,2024-08-28,In Productie,Niet gevuld,Niet verpakt,2
1568,2024-09-01,Gemaakt,Niet gevuld,Niet verpakt,2
1569,2024-10-02,In Productie,Gevuld,Niet verpakt,2
1570,2024-11-03,Gemaakt,Niet gevuld,Verpakt,2
1571,2024-12-04,In Productie,Niet gevuld,Niet verpakt,1
1572,2024-01-05,Gemaakt,Gevuld,Niet verpakt,1
1573,2024-02-06,In Productie,Niet gevuld,Niet verpakt,1
1574,2024-03-07,Gemaakt,Niet gevuld,Niet verpakt,2
1575,2024-04-08,In Productie,Gevuld,Verpakt,1
1576,2024-05-09,Gemaakt,Niet gevuld,Niet verpakt,1
1577,2024-06-10,In Productie,Niet gevuld,Niet verpakt,1
1578,2024-07-11,Gemaakt,Gevuld,Niet verpakt,2
1579,2024-08-12,In Productie,Niet gevuld,Niet verpakt,2
1580,2024-09-13,Gemaakt,Niet gevuld,Verpakt,1
1581,2024-10-14,In Productie,Gevuld,Niet verpakt,1
1582,2024-11-15,Gemaakt,Niet gevuld,Niet verpakt,1
1583,2024-12-16,In Productie,Niet gevuld,Niet verpakt,1
1584,2024-01-17,Gemaakt,Gevuld,Niet verpakt,2
1585,2024-02-18,In Productie,Niet gevuld,Verpakt,2
1586,2024-03-19,Gemaakt,Niet gevuld,Niet verpakt,2
1587,2024-04-20,In Productie,Gevuld,Niet verpakt,2
1588,2024-05-21,Gemaakt,Niet gevuld,Niet verpakt,2
1589,2024-06-22,In Productie,Niet gevuld,Niet verpakt,2
1590,2024-07-23,Gemaakt,Gevuld,Verpakt,1
1591,2024-08-24,In Productie,Niet gevuld,Niet verpakt,1
1592,2024-09-25,Gemaakt,Niet gevuld,Niet verpakt,1
1593,2024-10-26,In Productie,Gevuld,Niet verpakt,2
1594,2024-11-27,Gemaakt,Niet gevuld,Niet verpakt,1
1595,2024-12-28,In Productie,Niet gevuld,Verpakt,2
1596,2024-01-01,Gemaakt,Gevuld,Niet verpakt,1
1597,2024-02-02,In Productie,Niet gevuld,Niet verpakt,1
1598,2024-03-03,Gemaakt,Niet gevuld,Niet verpakt,2
1599,2024-04-04,In Productie,Gevuld,Niet verpakt,2
1600,2024-05-05,Gemaakt,Niet gevuld,Verpakt,2
1601,2024-06-06,In Productie,Niet gevuld,Niet verpakt,1
1602,2024-07-07,Gemaakt,Gevuld,Niet verpakt,2
1603,2024-08-08,In Productie,Niet gevuld,Niet verpakt,1
1604,2024-09-09,Gemaakt,Niet gevuld,Niet verpakt,1
1605,2024-10-10,In Productie,Gevuld,Verpakt,1
1606,2024-11-11,Gemaakt,Niet gevuld,Niet verpakt,2
1607,2024-12-12,In Productie,Niet gevuld,Niet verpakt,2
1608,2024-01-13,Gemaakt,Gevuld,Niet verpakt,2
1609,2024-02-14,In Productie,Niet gevuld,Niet verpakt,1
1610,2024-03-15,Gemaakt,Niet gevuld,Verpakt,1
1611,2024-04-16,In Productie,Gevuld,Niet verpakt,1
1612,2024-05-17,Gemaakt,Niet gevuld,Niet verpakt,2
1613,2024-06-18,In Productie,Niet gevuld,Niet verpakt,2
1614,2024-07-19,Gemaakt,Gevuld,Niet verpakt,2
1615,2024-08-20,In Productie,Niet gevuld,Verpakt,2
1616,2024-09-21,Gemaakt,Niet gevuld,Niet verpakt,1
1617,2024-10-22,In Productie,Gevuld,Niet verpakt,1
1618,2024-11-23,Gemaakt,Niet gevuld,Niet verpakt,1
1619,2024-12-24,In Productie,Niet gevuld,Niet verpakt,1
1620,2024-01-25,Gemaakt,Gevuld,Verpakt,2
1621,2024-02-26,In Productie,Niet gevuld,Niet verpakt,2
1622,2024-03-27,Gemaakt,Niet gevuld,Niet verpakt,2
1623,2024-04-28,In Productie,Gevuld,Niet verpakt,1
1624,2024-05-01,Gemaakt,Niet gevuld,Niet verpakt,1
1625,2024-06-02,In Productie,Niet gevuld,Verpakt,1
1626,2024-07-03,Gemaakt,Gevuld,Niet verpakt,1
1627,2024-08-04,In Productie,Niet gevuld,Niet verpakt,2
1628,2024-09-05,Gemaakt,Niet gevuld,Niet verpakt,1
1629,2024-10-06,In Productie,Gevuld,Niet verpakt,1
1630,2024-11-07,Gemaakt,Niet gevuld,Verpakt,2
1631,2024-12-08,In Productie,Niet gevuld,Niet verpakt,1
1632,2024-01-09,Gemaakt,Gevuld,Niet verpakt,1
1633,2024-02-10,In Productie,Niet gevuld,Niet verpakt,2
1634,2024-03-11,Gemaakt,Niet gevuld,Niet verpakt,2
1635,2024-04-12,In Productie,Gevuld,Verpakt,2
1636,2024-05-13,Gemaakt,Niet gevuld,Niet verpakt,1
1637,2024-06-14,In Productie,Niet gevuld,Niet verpakt,1
1638,2024-07-15,Gemaakt,Gevuld,Niet verpakt,2
1639,2024-08-16,In Productie,Niet gevuld,Niet verpakt,1
1640,2024-09-17,Gemaakt,Niet gevuld,Verpakt,1
1641,2024-10-18,In Productie,Gevuld,Niet verpakt,1
1642,2024-11-19,Gemaakt,Niet gevuld,Niet verpakt,1
1643,2024-12-20,In Productie,Niet gevuld,Niet verpakt,2
1644,2024-01-21,Gemaakt,Gevuld,Niet verpakt,1
1645,2024-02-22,In Productie,Niet gevuld,Verpakt,1
1646,2024-03-23,Gemaakt,Niet gevuld,Niet verpakt,1
1647,2024-04-24,In Productie,Gevuld,Niet verpakt,1
1648,2024-05-25,Gemaakt,Niet gevuld,Niet verpakt,1
1649,2024-06-26,In Productie,Niet gevuld,Niet verpakt,1
1650,2024-07-27,Gemaakt,Gevuld,Verpakt,2
1651,2024-08-28,In Productie,Niet gevuld,Niet verpakt,1
1652,2024-09-01,Gemaakt,Niet gevuld,Niet verpakt,1
1653,2024-10-02,In Productie,Gevuld,Niet verpakt,1
1654,2024-11-03,Gemaakt,Niet gevuld,Niet verpakt,2
1655,2024-12-04,In Productie,Niet gevuld,Verpakt,1
1656,2024-01-05,Gemaakt,Gevuld,Niet verpakt,2
1657,2024-02-06,In Productie,Niet gevuld,Niet verpakt,2
1658,2024-03-07,Gemaakt,Niet gevuld,Niet verpakt,2
1659,2024-04-08,In Productie,Gevuld,Niet verpakt,2
1660,2024-05-09,Gemaakt,Niet gevuld,Verpakt,1
1661,2024-06-10,In Productie,Niet gevuld,Niet verpakt,2
1662,2024-07-11,Gemaakt,Gevuld,Niet verpakt,2
1663,2024-08-12,In Productie,Niet gevuld,Niet verpakt,1
1664,2024-09-13,Gemaakt,Niet gevuld,Niet verpakt,2
1665,2024-10-14,In Productie,Gevuld,Verpakt,1
1666,2024-11-15,Gemaakt,Niet gevuld,Niet verpakt,1
1667,2024-12-16,In Productie,Niet gevuld,Niet verpakt,2
1668,2024-01-17,Gemaakt,Gevuld,Niet verpakt,2
1669,2024-02-18,In Productie,Niet gevuld,Niet verpakt,1
1670,2024-03-19,Gemaakt,Niet gevuld,Verpakt,1
1671,2024-04-20,In Productie,Gevuld,Niet verpakt,1
1672,2024-05-21,Gemaakt,Niet gevuld,Niet verpakt,1
1673,2024-06-22,In Productie,Niet gevuld,Niet verpakt,2
1674,2024-07-23,Gemaakt,Gevuld,Niet verpakt,1
1675,2024-08-24,In Productie,Niet gevuld,Verpakt,1
1676,2024-09-25,Gemaakt,Niet gevuld,Niet verpakt,2
1677,2024-10-26,In Productie,Gevuld,Niet verpakt,1
1678,2024-11-27,Gemaakt,Niet gevuld,Niet verpakt,1
1679,2024-12-28,In Productie,Niet gevuld,Niet verpakt,1
1680,2024-01-01,Gemaakt,Gevuld,Verpakt,2
1681,2024-02-02,In Productie,Niet gevuld,Niet verpakt,1
1682,2024-03-03,Gemaakt,Niet gevuld,Niet verpakt,1
1683,2024-04-04,In Productie,Gevuld,Niet verpakt,2
1684,2024-05-05,Gemaakt,Niet gevuld,Niet verpakt,2
1685,2024-06-06,In Productie,Niet gevuld,Verpakt,2
1686,2024-07-07,Gemaakt,Gevuld,Niet verpakt,1
1687,2024-08-08,In Productie,Niet gevuld,Niet verpakt,1
1688,2024-09-09,Gemaakt,Niet gevuld,Niet verpakt,1
1689,2024-10-10,In Productie,Gevuld,Niet verpakt,2
1690,2024-11-11,Gemaakt,Niet gevuld,Verpakt,2
1691,2024-12-12,In Productie,Niet gevuld,Niet verpakt,1
1692,2024-01-13,Gemaakt,Gevuld,Niet verpakt,2
1693,2024-02-14,In Productie,Niet gevuld,Niet verpakt,1
1694,2024-03-15,Gemaakt,Niet gevuld,Niet verpakt,2
1695,2024-04-16,In Productie,Gevuld,Verpakt,1
1696,2024-05-17,Gemaakt,Niet gevuld,Niet verpakt,2
1697,2024-06-18,In Productie,Niet gevuld,Niet verpakt,1
1698,2024-07-19,Gemaakt,Gevuld,Niet verpakt,2
1699,2024-08-20,In Productie,Niet gevuld,Niet verpakt,2
1700,2024-09-21,Gemaakt,Niet gevuld,Verpakt,1
1701,2024-10-22,In Productie,Gevuld,Niet verpakt,1
1702,2024-11-23,Gemaakt,Niet gevuld,Niet verpakt,2
1703,2024-12-24,In Productie,Niet gevuld,Niet verpakt,1
1704,2024-01-25,Gemaakt,Gevuld,Niet verpakt,1
1705,2024-02-26,In Productie,Niet gevuld,Verpakt,1
1706,2024-03-27,Gemaakt,Niet gevuld,Niet verpakt,2
1707,2024-04-28,In Productie,Gevuld,Niet verpakt,2
1708,2024-05-01,Gemaakt,Niet gevuld,Niet verpakt,1
1709,2024-06-02,In Productie,Niet gevuld,Niet verpakt,2
1710,2024-07-03,Gemaakt,Gevuld,Verpakt,2
1711,2024-08-04,In Productie,Niet gevuld,Niet verpakt,2
1712,2024-09-05,Gemaakt,Niet gevuld,Niet verpakt,1
1713,2024-10-06,In Productie,Gevuld,Niet verpakt,1
1714,2024-11-07,Gemaakt,Niet gevuld,Niet verpakt,1
1715,2024-12-08,In Productie,Niet gevuld,Verpakt,1
1716,2024-01-09,Gemaakt,Gevuld,Niet verpakt,1
1717,2024-02-10,In Productie,Niet gevuld,Niet verpakt,2
1718,2024-03-11,Gemaakt,Niet gevuld,Niet verpakt,1
1719,2024-04-12,In Productie,Gevuld,Niet verpakt,1
1720,2024-05-13,Gemaakt,Niet gevuld,Verpakt,2
1721,2024-06-14,In Productie,Niet gevuld,Niet verpakt,2
1722,2024-07-15,Gemaakt,Gevuld,Niet verpakt,2
1723,2024-08-16,In Productie,Niet gevuld,Niet verpakt,2
1724,2024-09-17,Gemaakt,Niet gevuld,Niet verpakt,1
1725,2024-10-18,In Productie,Gevuld,Verpakt,2
1726,2024-11-19,Gemaakt,Niet gevuld,Niet verpakt,2
1727,2024-12-20,In Productie,Niet gevuld,Niet verpakt,2
1728,2024-01-21,Gemaakt,Gevuld,Niet verpakt,1
1729,2024-02-22,In Productie,Niet gevuld,Niet verpakt,1
1730,2024-03-23,Gemaakt,Niet gevuld,Verpakt,1
1731,2024-04-24,In Productie,Gevuld,Niet verpakt,2
1732,2024-05-25,Gemaakt,Niet gevuld,Niet verpakt,2
1733,2024-06-26,In Productie,Niet gevuld,Niet verpakt,1
1734,2024-07-27,Gemaakt,Gevuld,Niet verpakt,2
1735,2024-08-28,In Productie,Niet gevuld,Verpakt,1
1736,2024-09-01,Gemaakt,Niet gevuld,Niet verpakt,2
1737,2024-10-02,In Productie,Gevuld,Niet verpakt,1
1738,2024-11-03,Gemaakt,Niet gevuld,Niet verpakt,1
1739,2024-12-04,In Productie,Niet gevuld,Niet verpakt,2
1740,2024-01-05,Gemaakt,Gevuld,Verpakt,2
1741,2024-02-06,In Productie,Niet gevuld,Niet verpakt,1
1742,2024-03-07,Gemaakt,Niet gevuld,Niet verpakt,1
1743,2024-04-08,In Productie,Gevuld,Niet verpakt,1
1744,2024-05-09,Gemaakt,Niet gevuld,Niet verpakt,1
1745,2024-06-10,In Productie,Niet gevuld,Verpakt,1
1746,2024-07-11,Gemaakt,Gevuld,Niet verpakt,2
1747,2024-08-12,In Productie,Niet gevuld,Niet verpakt,1
1748,2024-09-13,Gemaakt,Niet gevuld,Niet verpakt,2
1749,2024-10-14,In Productie,Gevuld,Niet verpakt,2
1750,2024-11-15,Gemaakt,Niet gevuld,Verpakt,2
1751,2024-12-16,In Productie,Niet gevuld,Niet verpakt,2
1752,2024-01-17,Gemaakt,Gevuld,Niet verpakt,2
1753,2024-02-18,In Productie,Niet gevuld,Niet verpakt,2
1754,2024-03-19,Gemaakt,Niet gevuld,Niet verpakt,1
1755,2024-04-20,In Productie,Gevuld,Verpakt,2
1756,2024-05-21,Gemaakt,Niet gevuld,Niet verpakt,1
1757,2024-06-22,In Productie,Niet gevuld,Niet verpakt,1
1758,2024-07-23,Gemaakt,Gevuld,Niet verpakt,1
1759,2024-08-24,In Productie,Niet gevuld,Niet verpakt,1
1760,2024-09-25,Gemaakt,Niet gevuld,Verpakt,2
1761,2024-10-26,In Productie,Gevuld,Niet verpakt,2
1762,2024-11-27,Gemaakt,Niet gevuld,Niet verpakt,2
1763,2024-12-28,In Productie,Niet gevuld,Niet verpakt,1
1764,2024-01-01,Gemaakt,Gevuld,Niet verpakt,1
1765,2024-02-02,In Productie,Niet gevuld,Verpakt,2
1766,2024-03-03,Gemaakt,Niet gevuld,Niet verpakt,1
1767,2024-04-04,In Productie,Gevuld,Niet verpakt,1
1768,2024-05-05,Gemaakt,Niet gevuld,Niet verpakt,2
1769,2024-06-06,In Productie,Niet gevuld,Niet verpakt,1
1770,2024-07-07,Gemaakt,Gevuld,Verpakt,2
1771,2024-08-08,In Productie,Niet gevuld,Niet verpakt,2
1772,2024-09-09,Gemaakt,Niet gevuld,Niet verpakt,2
1773,2024-10-10,In Productie,Gevuld,Niet verpakt,1
1774,2024-11-11,Gemaakt,Niet gevuld,Niet verpakt,2
1775,2024-12-12,In Productie,Niet gevuld,Verpakt,2
1776,2024-01-13,Gemaakt,Gevuld,Niet verpakt,2
1777,2024-02-14,In Productie,Niet gevuld,Niet verpakt,1
1778,2024-03-15,Gemaakt,Niet gevuld,Niet verpakt,1
1779,2024-04-16,In Productie,Gevuld,Niet verpakt,1
1780,2024-05-17,Gemaakt,Niet gevuld,Verpakt,1
1781,2024-06-18,In Productie,Niet gevuld,Niet verpakt,1
1782,2024-07-19,Gemaakt,Gevuld,Niet verpakt,1
