BatchID,ProductID,BatchDatumStart,BatchDatumEind,Aantalgeproduceerd
1906,1906,2024-12-04,2024-12-05,7944
1907,1907,2024-01-05,2024-01-06,9990
1908,1908,2024-02-06,2024-02-07,3927
1909,1909,2024-03-07,2024-03-08,6305
1910,1910,2024-04-08,2024-04-09,7530
1911,1911,2024-05-09,2024-05-10,5390
1912,1912,2024-06-10,2024-06-11,4530
1913,1913,2024-07-11,2024-07-12,3377
1914,1914,2024-08-12,2024-08-13,9695
1915,1915,2024-09-13,2024-09-14,7217
1916,1916,2024-10-14,2024-10-15,9196
1917,1917,2024-11-15,2024-11-16,6953
1918,1918,2024-12-16,2024-12-17,9384
1919,1919,2024-01-17,2024-01-18,4842
1920,1920,2024-02-18,2024-02-19,752
1921,1921,2024-03-19,2024-03-20,2210
1922,1922,2024-04-20,2024-04-21,3327
1923,1923,2024-05-21,2024-05-22,3975
1924,1924,2024-06-22,2024-06-23,5523
1925,1925,2024-07-23,2024-07-24,4022
1926,1926,2024-08-24,2024-08-25,4782
1927,1927,2024-09-25,2024-09-26,7774
1928,1928,2024-10-26,2024-10-27,5261
1929,1929,2024-11-27,2024-11-28,2121
1930,1930,2024-12-28,2024-12-01,9879
1931,1931,2024-01-01,2024-01-02,6483
1932,1932,2024-02-02,2024-02-03,1030
1933,1933,2024-03-03,2024-03-04,2069
1934,1934,2024-04-04,2024-04-05,2564
1935,1935,2024-05-05,2024-05-06,7230
1936,1936,2024-06-06,2024-06-07,9996
1937,1937,2024-07-07,2024-07-08,6796
1938,1938,2024-08-08,2024-08-09,1806
1939,1939,2024-09-09,2024-09-10,8284
1940,1940,2024-10-10,2024-10-11,8865
1941,1941,2024-11-11,2024-11-12,2634
1942,1942,2024-12-12,2024-12-13,1853
1943,1943,2024-01-13,2024-01-14,4421
1944,1944,2024-02-14,2024-02-15,7257
1945,1945,2024-03-15,2024-03-16,1151
1946,1946,2024-04-16,2024-04-17,4912
1947,1947,2024-05-17,2024-05-18,8802
1948,1948,2024-06-18,2024-06-19,7391
1949,1949,2024-07-19,2024-07-20,1082
1950,1950,2024-08-20,2024-08-21,9704
1951,1951,2024-09-21,2024-09-22,5616
1952,1952,2024-10-22,2024-10-23,8020
1953,1953,2024-11-23,2024-11-24,6939
1954,1954,2024-12-24,2024-12-25,9456
1955,1955,2024-01-25,2024-01-26,4835
1956,1956,2024-02-26,2024-02-27,9474
1957,1957,2024-03-27,2024-03-28,1836
1958,1958,2024-04-28,2024-04-01,4955
1959,1959,2024-05-01,2024-05-02,4936
1960,1960,2024-06-02,2024-06-03,3056
1961,1961,2024-07-03,2024-07-04,2206
1962,1962,2024-08-04,2024-08-05,2740
1963,1963,2024-09-05,2024-09-06,5951
1964,1964,2024-10-06,2024-10-07,2000
1965,1965,2024-11-07,2024-11-08,7365
1966,1966,2024-12-08,2024-12-09,6639
1967,1967,2024-01-09,2024-01-10,7195
1968,1968,2024-02-10,2024-02-11,7037
1969,1969,2024-03-11,2024-03-12,8551
1970,1970,2024-04-12,2024-04-13,1783
1971,1971,2024-05-13,2024-05-14,5754
1972,1972,2024-06-14,2024-06-15,2021
1973,1973,2024-07-15,2024-07-16,4852
1974,1974,2024-08-16,2024-08-17,4337
1975,1975,2024-09-17,2024-09-18,5058
1976,1976,2024-10-18,2024-10-19,1613
1977,1977,2024-11-19,2024-11-20,1016
1978,1978,2024-12-20,2024-12-21,7756
1979,1979,2024-01-21,2024-01-22,6495
1980,1980,2024-02-22,2024-02-23,4179
1981,1981,2024-03-23,2024-03-24,3028
1982,1982,2024-04-24,2024-04-25,6355
1983,1983,2024-05-25,2024-05-26,1155
1984,1984,2024-06-26,2024-06-27,9304
1985,1985,2024-07-27,2024-07-28,6900
1986,1986,2024-08-28,2024-08-01,6779
1987,1987,2024-09-01,2024-09-02,7174
1988,1988,2024-10-02,2024-10-03,2454
1989,1989,2024-11-03,2024-11-04,4905
1990,1990,2024-12-04,2024-12-05,4529
1991,1991,2024-01-05,2024-01-06,1400
1992,1992,2024-02-06,2024-02-07,623
1993,1993,2024-03-07,2024-03-08,3156
1994,1994,2024-04-08,2024-04-09,6694
1995,1995,2024-05-09,2024-05-10,3342
1996,1996,2024-06-10,2024-06-11,7675
1997,1997,2024-07-11,2024-07-12,4618
1998,1998,2024-08-12,2024-08-13,9568
1999,1999,2024-09-13,2024-09-14,5277
2000,2000,2024-10-14,2024-10-15,3697
2001,2001,2024-11-15,2024-11-16,1622
2002,2002,2024-12-16,2024-12-17,4437
2003,2003,2024-01-17,2024-01-18,9384
2004,2004,2024-02-18,2024-02-19,7429
2005,2005,2024-03-19,2024-03-20,5206
2006,2006,2024-04-20,2024-04-21,4884
2007,2007,2024-05-21,2024-05-22,8682
2008,2008,2024-06-22,2024-06-23,8739
2009,2009,2024-07-23,2024-07-24,6608
2010,2010,2024-08-24,2024-08-25,2043
2011,2011,2024-09-25,2024-09-26,7941
2012,2012,2024-10-26,2024-10-27,3475
2013,2013,2024-11-27,2024-11-28,9372
2014,2014,2024-12-28,2024-12-01,1793
2015,2015,2024-01-01,2024-01-02,845
2016,2016,2024-02-02,2024-02-03,635
2017,2017,2024-03-03,2024-03-04,973
2018,2018,2024-04-04,2024-04-05,3354
2019,2019,2024-05-05,2024-05-06,9733
2020,2020,2024-06-06,2024-06-07,740
2021,2021,2024-07-07,2024-07-08,8857
2022,2022,2024-08-08,2024-08-09,1069
2023,2023,2024-09-09,2024-09-10,6236
2024,2024,2024-10-10,2024-10-11,7479
2025,2025,2024-11-11,2024-11-12,5964
2026,2026,2024-12-12,2024-12-13,1794
2027,2027,2024-01-13,2024-01-14,2593
2028,2028,2024-02-14,2024-02-15,4697
2029,2029,2024-03-15,2024-03-16,715
2030,2030,2024-04-16,2024-04-17,8609
2031,2031,2024-05-17,2024-05-18,8771
2032,2032,2024-06-18,2024-06-19,4860
2033,2033,2024-07-19,2024-07-20,5779
2034,2034,2024-08-20,2024-08-21,1105
2035,2035,2024-09-21,2024-09-22,3584
2036,2036,2024-10-22,2024-10-23,8344
2037,2037,2024-11-23,2024-11-24,9436
2038,2038,2024-12-24,2024-12-25,8170
2039,2039,2024-01-25,2024-01-26,7640
2040,2040,2024-02-26,2024-02-27,1507
2041,2041,2024-03-27,2024-03-28,8451
2042,2042,2024-04-28,2024-04-01,3974
2043,2043,2024-05-01,2024-05-02,2406
2044,2044,2024-06-02,2024-06-03,5436
2045,2045,2024-07-03,2024-07-04,9523
2046,2046,2024-08-04,2024-08-05,846
2047,2047,2024-09-05,2024-09-06,5785
2048,2048,2024-10-06,2024-10-07,5125
2049,2049,2024-11-07,2024-11-08,8288
2050,2050,2024-12-08,2024-12-09,7764
2051,2051,2024-01-09,2024-01-10,9420
2052,2052,2024-02-10,2024-02-11,5763
2053,2053,2024-03-11,2024-03-12,2988
2054,2054,2024-04-12,2024-04-13,1332
2055,2055,2024-05-13,2024-05-14,9791
2056,2056,2024-06-14,2024-06-15,9472
2057,2057,2024-07-15,2024-07-16,6035
2058,2058,2024-08-16,2024-08-17,2672
2059,2059,2024-09-17,2024-09-18,5155
2060,2060,2024-10-18,2024-10-19,2525
2061,2061,2024-11-19,2024-11-20,3291
2062,2062,2024-12-20,2024-12-21,5237
2063,2063,2024-01-21,2024-01-22,2531
2064,2064,2024-02-22,2024-02-23,3190
2065,2065,2024-03-23,2024-03-24,1119
2066,2066,2024-04-24,2024-04-25,8035
2067,2067,2024-05-25,2024-05-26,1493
2068,2068,2024-06-26,2024-06-27,585
2069,2069,2024-07-27,2024-07-28,9662
2070,2070,2024-08-28,2024-08-01,4837
2071,2071,2024-09-01,2024-09-02,2260
2072,2072,2024-10-02,2024-10-03,3091
2073,2073,2024-11-03,2024-11-04,6466
2074,2074,2024-12-04,2024-12-05,605
2075,2075,2024-01-05,2024-01-06,6559
2076,2076,2024-02-06,2024-02-07,590
2077,2077,2024-03-07,2024-03-08,7546
2078,2078,2024-04-08,2024-04-09,4954
2079,2079,2024-05-09,2024-05-10,6880
2080,2080,2024-06-10,2024-06-11,8468
2081,2081,2024-07-11,2024-07-12,4569
2082,2082,2024-08-12,2024-08-13,7638
2083,2083,2024-09-13,2024-09-14,8251
2084,2084,2024-10-14,2024-10-15,9348
2085,2085,2024-11-15,2024-11-16,8756
2086,2086,2024-12-16,2024-12-17,7860
2087,2087,2024-01-17,2024-01-18,9610
2088,2088,2024-02-18,2024-02-19,7923
2089,2089,2024-03-19,2024-03-20,3567
2090,2090,2024-04-20,2024-04-21,2988
2091,2091,2024-05-21,2024-05-22,7592
2092,2092,2024-06-22,2024-06-23,2368
2093,2093,2024-07-23,2024-07-24,6305
2094,2094,2024-08-24,2024-08-25,6165
2095,2095,2024-09-25,2024-09-26,8972
2096,2096,2024-10-26,2024-10-27,8995
2097,2097,2024-11-27,2024-11-28,7370
2098,2098,2024-12-28,2024-12-01,6356
2099,2099,2024-01-01,2024-01-02,4276
2100,2100,2024-02-02,2024-02-03,4274
2101,2101,2024-03-03,2024-03-04,1481
2102,2102,2024-04-04,2024-04-05,4671
2103,2103,2024-05-05,2024-05-06,6313
2104,2104,2024-06-06,2024-06-07,963
2105,2105,2024-07-07,2024-07-08,5028
2106,2106,2024-08-08,2024-08-09,5111
2107,2107,2024-09-09,2024-09-10,3830
2108,2108,2024-10-10,2024-10-11,9018
2109,2109,2024-11-11,2024-11-12,2914
2110,2110,2024-12-12,2024-12-13,3679
2111,2111,2024-01-13,2024-01-14,1183
2112,2112,2024-02-14,2024-02-15,1669
2113,2113,2024-03-15,2024-03-16,6961
2114,2114,2024-04-16,2024-04-17,6876
2115,2115,2024-05-17,2024-05-18,1332
2116,2116,2024-06-18,2024-06-19,7685
2117,2117,2024-07-19,2024-07-20,4585
2118,2118,2024-08-20,2024-08-21,4949
2119,2119,2024-09-21,2024-09-22,3150
2120,2120,2024-10-22,2024-10-23,3082
2121,2121,2024-11-23,2024-11-24,2555
2122,2122,2024-12-24,2024-12-25,5963
2123,2123,2024-01-25,2024-01-26,9981
2124,2124,2024-02-26,2024-02-27,7593
2125,2125,2024-03-27,2024-03-28,6214
2126,2126,2024-04-28,2024-04-01,6870
2127,2127,2024-05-01,2024-05-02,984
2128,2128,2024-06-02,2024-06-03,2033
2129,2129,2024-07-03,2024-07-04,6055
2130,2130,2024-08-04,2024-08-05,7920
2131,2131,2024-09-05,2024-09-06,7936
2132,2132,2024-10-06,2024-10-07,3118
2133,2133,2024-11-07,2024-11-08,7574
2134,2134,2024-12-08,2024-12-09,2355
2135,2135,2024-01-09,2024-01-10,4011
2136,2136,2024-02-10,2024-02-11,6771
2137,2137,2024-03-11,2024-03-12,5062
2138,2138,2024-04-12,2024-04-13,8631
2139,2139,2024-05-13,2024-05-14,8776
2140,2140,2024-06-14,2024-06-15,2993
2141,2141,2024-07-15,2024-07-16,7074
2142,2142,2024-08-16,2024-08-17,2208
2143,2143,2024-09-17,2024-09-18,2743
2144,2144,2024-10-18,2024-10-19,2059
2145,2145,2024-11-19,2024-11-20,4557
2146,2146,2024-12-20,2024-12-21,2589
2147,2147,2024-01-21,2024-01-22,7687
2148,2148,2024-02-22,2024-02-23,8801
2149,2149,2024-03-23,2024-03-24,2697
2150,2150,2024-04-24,2024-04-25,3262
2151,2151,2024-05-25,2024-05-26,2445
2152,2152,2024-06-26,2024-06-27,5340
2153,2153,2024-07-27,2024-07-28,7528
2154,2154,2024-08-28,2024-08-01,1792
2155,2155,2024-09-01,2024-09-02,9583
2156,2156,2024-10-02,2024-10-03,9711
2157,2157,2024-11-03,2024-11-04,6648
2158,2158,2024-12-04,2024-12-05,6772
2159,2159,2024-01-05,2024-01-06,4338
2160,2160,2024-02-06,2024-02-07,7020
2161,2161,2024-03-07,2024-03-08,6825
2162,2162,2024-04-08,2024-04-09,7234
2163,2163,2024-05-09,2024-05-10,8664
2164,2164,2024-06-10,2024-06-11,8280
2165,2165,2024-07-11,2024-07-12,6307
2166,2166,2024-08-12,2024-08-13,5990
2167,2167,2024-09-13,2024-09-14,1695
2168,2168,2024-10-14,2024-10-15,6345
2169,2169,2024-11-15,2024-11-16,4141
2170,2170,2024-12-16,2024-12-17,5769
2171,2171,2024-01-17,2024-01-18,6529
2172,2172,2024-02-18,2024-02-19,6560
2173,2173,2024-03-19,2024-03-20,5438
2174,2174,2024-04-20,2024-04-21,1881
2175,2175,2024-05-21,2024-05-22,9753
2176,2176,2024-06-22,2024-06-23,6127
2177,2177,2024-07-23,2024-07-24,7969
2178,2178,2024-08-24,2024-08-25,3401
2179,2179,2024-09-25,2024-09-26,8326
2180,2180,2024-10-26,2024-10-27,7582
2181,2181,2024-11-27,2024-11-28,608
2182,2182,2024-12-28,2024-12-01,9924
2183,2183,2024-01-01,2024-01-02,7581
2184,2184,2024-02-02,2024-02-03,7377
2185,2185,2024-03-03,2024-03-04,5663
2186,2186,2024-04-04,2024-04-05,4834
2187,2187,2024-05-05,2024-05-06,8400
2188,2188,2024-06-06,2024-06-07,4452
2189,2189,2024-07-07,2024-07-08,619
2190,2190,2024-08-08,2024-08-09,8300
2191,2191,2024-09-09,2024-09-10,4064
2192,2192,2024-10-10,2024-10-11,9487
2193,2193,2024-11-11,2024-11-12,6400
2194,2194,2024-12-12,2024-12-13,3651
2195,2195,2024-01-13,2024-01-14,9933
2196,2196,2024-02-14,2024-02-15,6001
2197,2197,2024-03-15,2024-03-16,1175
2198,2198,2024-04-16,2024-04-17,3810
2199,2199,2024-05-17,2024-05-18,5848
2200,2200,2024-06-18,2024-06-19,8139
2201,2201,2024-07-19,2024-07-20,3956
2202,2202,2024-08-20,2024-08-21,1397
2203,2203,2024-09-21,2024-09-22,3590
2204,2204,2024-10-22,2024-10-23,5059
2205,2205,2024-11-23,2024-11-24,568
2206,2206,2024-12-24,2024-12-25,6325
2207,2207,2024-01-25,2024-01-26,7703
2208,2208,2024-02-26,2024-02-27,2629
2209,2209,2024-03-27,2024-03-28,1961
2210,2210,2024-04-28,2024-04-01,6947
2211,2211,2024-05-01,2024-05-02,1505
2212,2212,2024-06-02,2024-06-03,3464
2213,2213,2024-07-03,2024-07-04,3375
2214,2214,2024-08-04,2024-08-05,7812
2215,2215,2024-09-05,2024-09-06,4728
2216,2216,2024-10-06,2024-10-07,3290
2217,2217,2024-11-07,2024-11-08,7201
2218,2218,2024-12-08,2024-12-09,9212
2219,2219,2024-01-09,2024-01-10,1928
2220,2220,2024-02-10,2024-02-11,8000
2221,2221,2024-03-11,2024-03-12,5172
2222,2222,2024-04-12,2024-04-13,4067
2223,2223,2024-05-13,2024-05-14,9955
2224,2224,2024-06-14,2024-06-15,3782
2225,2225,2024-07-15,2024-07-16,7394
2226,2226,2024-08-16,2024-08-17,4083
2227,2227,2024-09-17,2024-09-18,2764
2228,2228,2024-10-18,2024-10-19,968
2229,2229,2024-11-19,2024-11-20,5023
2230,2230,2024-12-20,2024-12-21,5482
2231,2231,2024-01-21,2024-01-22,3300
2232,2232,2024-02-22,2024-02-23,7869
2233,2233,2024-03-23,2024-03-24,8251
2234,2234,2024-04-24,2024-04-25,6773
2235,2235,2024-05-25,2024-05-26,8123
2236,2236,2024-06-26,2024-06-27,9703
2237,2237,2024-07-27,2024-07-28,8988
2238,2238,2024-08-28,2024-08-01,9485
2239,2239,2024-09-01,2024-09-02,6967
2240,2240,2024-10-02,2024-10-03,3743
2241,2241,2024-11-03,2024-11-04,5471
2242,2242,2024-12-04,2024-12-05,3246
2243,2243,2024-01-05,2024-01-06,1964
2244,2244,2024-02-06,2024-02-07,2359
2245,2245,2024-03-07,2024-03-08,6379
2246,2246,2024-04-08,2024-04-09,9416
2247,2247,2024-05-09,2024-05-10,4154
2248,2248,2024-06-10,2024-06-11,7669
2249,2249,2024-07-11,2024-07-12,4135
2250,2250,2024-08-12,2024-08-13,1107
2251,2251,2024-09-13,2024-09-14,5635
2252,2252,2024-10-14,2024-10-15,3588
2253,2253,2024-11-15,2024-11-16,5757
2254,2254,2024-12-16,2024-12-17,3971
2255,2255,2024-01-17,2024-01-18,2128
2256,2256,2024-02-18,2024-02-19,1531
2257,2257,2024-03-19,2024-03-20,5476
2258,2258,2024-04-20,2024-04-21,4742
2259,2259,2024-05-21,2024-05-22,1414
2260,2260,2024-06-22,2024-06-23,1522
2261,2261,2024-07-23,2024-07-24,4593
2262,2262,2024-08-24,2024-08-25,9018
2263,2263,2024-09-25,2024-09-26,9606
2264,2264,2024-10-26,2024-10-27,1192
2265,2265,2024-11-27,2024-11-28,1790
2266,2266,2024-12-28,2024-12-01,6988
2267,2267,2024-01-01,2024-01-02,5921
2268,2268,2024-02-02,2024-02-03,3532
2269,2269,2024-03-03,2024-03-04,3194
2270,2270,2024-04-04,2024-04-05,6002
2271,2271,2024-05-05,2024-05-06,8240
2272,2272,2024-06-06,2024-06-07,935
2273,2273,2024-07-07,2024-07-08,3567
2274,2274,2024-08-08,2024-08-09,1405
2275,2275,2024-09-09,2024-09-10,770
2276,2276,2024-10-10,2024-10-11,9705
2277,2277,2024-11-11,2024-11-12,8398
2278,2278,2024-12-12,2024-12-13,1775
2279,2279,2024-01-13,2024-01-14,7438
2280,2280,2024-02-14,2024-02-15,8000
2281,2281,2024-03-15,2024-03-16,1330
2282,2282,2024-04-16,2024-04-17,1513
2283,2283,2024-05-17,2024-05-18,1860
2284,2284,2024-06-18,2024-06-19,9903
2285,2285,2024-07-19,2024-07-20,7131
2286,2286,2024-08-20,2024-08-21,6139
2287,2287,2024-09-21,2024-09-22,4068
2288,2288,2024-10-22,2024-10-23,4703
2289,2289,2024-11-23,2024-11-24,1357
2290,2290,2024-12-24,2024-12-25,9465
2291,2291,2024-01-25,2024-01-26,3531
2292,2292,2024-02-26,2024-02-27,4775
2293,2293,2024-03-27,2024-03-28,1299
2294,2294,2024-04-28,2024-04-01,1605
2295,2295,2024-05-01,2024-05-02,4857
2296,2296,2024-06-02,2024-06-03,7626
2297,2297,2024-07-03,2024-07-04,7100
2298,2298,2024-08-04,2024-08-05,9951
2299,2299,2024-09-05,2024-09-06,3580
2300,2300,2024-10-06,2024-10-07,4801
2301,2301,2024-11-07,2024-11-08,2829
2302,2302,2024-12-08,2024-12-09,4107
2303,2303,2024-01-09,2024-01-10,1868
2304,2304,2024-02-10,2024-02-11,1065
2305,2305,2024-03-11,2024-03-12,8987
2306,2306,2024-04-12,2024-04-13,6465
2307,2307,2024-05-13,2024-05-14,3062
2308,2308,2024-06-14,2024-06-15,9492
2309,2309,2024-07-15,2024-07-16,6095
2310,2310,2024-08-16,2024-08-17,6728
2311,2311,2024-09-17,2024-09-18,927
2312,2312,2024-10-18,2024-10-19,9821
2313,2313,2024-11-19,2024-11-20,1974
2314,2314,2024-12-20,2024-12-21,5813
2315,2315,2024-01-21,2024-01-22,5365
2316,2316,2024-02-22,2024-02-23,7086
2317,2317,2024-03-23,2024-03-24,5914
2318,2318,2024-04-24,2024-04-25,6227
2319,2319,2024-05-25,2024-05-26,8612
2320,2320,2024-06-26,2024-06-27,5348
2321,2321,2024-07-27,2024-07-28,4568
2322,2322,2024-08-28,2024-08-01,7306
2323,2323,2024-09-01,2024-09-02,1690
2324,2324,2024-10-02,2024-10-03,7413
2325,2325,2024-11-03,2024-11-04,3508
2326,2326,2024-12-04,2024-12-05,4757
2327,2327,2024-01-05,2024-01-06,1508
2328,2328,2024-02-06,2024-02-07,531
2329,2329,2024-03-07,2024-03-08,9488
2330,2330,2024-04-08,2024-04-09,7588
2331,2331,2024-05-09,2024-05-10,3187
2332,2332,2024-06-10,2024-06-11,5172
2333,2333,2024-07-11,2024-07-12,2530
2334,2334,2024-08-12,2024-08-13,2560
2335,2335,2024-09-13,2024-09-14,9185
2336,2336,2024-10-14,2024-10-15,3483
2337,2337,2024-11-15,2024-11-16,1667
2338,2338,2024-12-16,2024-12-17,8829
2339,2339,2024-01-17,2024-01-18,8335
2340,2340,2024-02-18,2024-02-19,1314
2341,2341,2024-03-19,2024-03-20,6197
2342,2342,2024-04-20,2024-04-21,3191
2343,2343,2024-05-21,2024-05-22,7133
2344,2344,2024-06-22,2024-06-23,8982
2345,2345,2024-07-23,2024-07-24,5975
2346,2346,2024-08-24,2024-08-25,2176
2347,2347,2024-09-25,2024-09-26,3365
2348,2348,2024-10-26,2024-10-27,7105
2349,2349,2024-11-27,2024-11-28,7953
2350,2350,2024-12-28,2024-12-01,2535
2351,2351,2024-01-01,2024-01-02,1412
2352,2352,2024-02-02,2024-02-03,4955
2353,2353,2024-03-03,2024-03-04,1783
2354,2354,2024-04-04,2024-04-05,8059
2355,2355,2024-05-05,2024-05-06,5278
2356,2356,2024-06-06,2024-06-07,2526
2357,2357,2024-07-07,2024-07-08,4382
2358,2358,2024-08-08,2024-08-09,3136
2359,2359,2024-09-09,2024-09-10,5068
2360,2360,2024-10-10,2024-10-11,8187
2361,2361,2024-11-11,2024-11-12,8156
2362,2362,2024-12-12,2024-12-13,4112
2363,2363,2024-01-13,2024-01-14,3179
2364,2364,2024-02-14,2024-02-15,8063
2365,2365,2024-03-15,2024-03-16,2266
2366,2366,2024-04-16,2024-04-17,3558
2367,2367,2024-05-17,2024-05-18,7647
2368,2368,2024-06-18,2024-06-19,2794
2369,2369,2024-07-19,2024-07-20,1091
2370,2370,2024-08-20,2024-08-21,7907
2371,2371,2024-09-21,2024-09-22,9402
2372,2372,2024-10-22,2024-10-23,9176
2373,2373,2024-11-23,2024-11-24,3404
2374,2374,2024-12-24,2024-12-25,5588
2375,2375,2024-01-25,2024-01-26,7149
2376,2376,2024-02-26,2024-02-27,5984
2377,2377,2024-03-27,2024-03-28,9242
2378,2378,2024-04-28,2024-04-01,7906
2379,2379,2024-05-01,2024-05-02,2400
2380,2380,2024-06-02,2024-06-03,9203
2381,2381,2024-07-03,2024-07-04,5981
2382,2382,2024-08-04,2024-08-05,5923
2383,2383,2024-09-05,2024-09-06,7471
2384,2384,2024-10-06,2024-10-07,2455
2385,2385,2024-11-07,2024-11-08,1995
2386,2386,2024-12-08,2024-12-09,7682
2387,2387,2024-01-09,2024-01-10,790
2388,2388,2024-02-10,2024-02-11,2963
2389,2389,2024-03-11,2024-03-12,4169
2390,2390,2024-04-12,2024-04-13,4531
2391,2391,2024-05-13,2024-05-14,8400
2392,2392,2024-06-14,2024-06-15,1092
2393,2393,2024-07-15,2024-07-16,7599
2394,2394,2024-08-16,2024-08-17,1092
2395,2395,2024-09-17,2024-09-18,3130
2396,2396,2024-10-18,2024-10-19,3972
2397,2397,2024-11-19,2024-11-20,660
2398,2398,2024-12-20,2024-12-21,7896
2399,2399,2024-01-21,2024-01-22,5539
2400,2400,2024-02-22,2024-02-23,9819
2401,2401,2024-03-23,2024-03-24,2386
2402,2402,2024-04-24,2024-04-25,2012
2403,2403,2024-05-25,2024-05-26,5242
2404,2404,2024-06-26,2024-06-27,7909
2405,2405,2024-07-27,2024-07-28,3404
2406,2406,2024-08-28,2024-08-01,2233
2407,2407,2024-09-01,2024-09-02,3931
2408,2408,2024-10-02,2024-10-03,9107
2409,2409,2024-11-03,2024-11-04,8850
2410,2410,2024-12-04,2024-12-05,8928
2411,2411,2024-01-05,2024-01-06,4479
2412,2412,2024-02-06,2024-02-07,1663
2413,2413,2024-03-07,2024-03-08,1969
2414,2414,2024-04-08,2024-04-09,9760
2415,2415,2024-05-09,2024-05-10,5275
2416,2416,2024-06-10,2024-06-11,1463
2417,2417,2024-07-11,2024-07-12,8062
2418,2418,2024-08-12,2024-08-13,4660
2419,2419,2024-09-13,2024-09-14,8287
2420,2420,2024-10-14,2024-10-15,1058
2421,2421,2024-11-15,2024-11-16,8971
2422,2422,2024-12-16,2024-12-17,1732
2423,2423,2024-01-17,2024-01-18,8841
2424,2424,2024-02-18,2024-02-19,8932
2425,2425,2024-03-19,2024-03-20,5745
2426,2426,2024-04-20,2024-04-21,5698
2427,2427,2024-05-21,2024-05-22,2197
2428,2428,2024-06-22,2024-06-23,8816
2429,2429,2024-07-23,2024-07-24,5168
2430,2430,2024-08-24,2024-08-25,2043
2431,2431,2024-09-25,2024-09-26,6863
2432,2432,2024-10-26,2024-10-27,5398
2433,2433,2024-11-27,2024-11-28,4706
2434,2434,2024-12-28,2024-12-01,4576
2435,2435,2024-01-01,2024-01-02,6544
2436,2436,2024-02-02,2024-02-03,7584
2437,2437,2024-03-03,2024-03-04,1147
2438,2438,2024-04-04,2024-04-05,2276
2439,2439,2024-05-05,2024-05-06,7698
2440,2440,2024-06-06,2024-06-07,9504
2441,2441,2024-07-07,2024-07-08,9969
2442,2442,2024-08-08,2024-08-09,1717
2443,2443,2024-09-09,2024-09-10,6950
2444,2444,2024-10-10,2024-10-11,7998
2445,2445,2024-11-11,2024-11-12,4477
2446,2446,2024-12-12,2024-12-13,4329
2447,2447,2024-01-13,2024-01-14,8825
2448,2448,2024-02-14,2024-02-15,4385
2449,2449,2024-03-15,2024-03-16,9449
2450,2450,2024-04-16,2024-04-17,5548
2451,2451,2024-05-17,2024-05-18,7065
2452,2452,2024-06-18,2024-06-19,4475
2453,2453,2024-07-19,2024-07-20,4185
2454,2454,2024-08-20,2024-08-21,5768
2455,2455,2024-09-21,2024-09-22,2319
2456,2456,2024-10-22,2024-10-23,1951
2457,2457,2024-11-23,2024-11-24,3194
2458,2458,2024-12-24,2024-12-25,2744
2459,2459,2024-01-25,2024-01-26,6196
2460,2460,2024-02-26,2024-02-27,6864
2461,2461,2024-03-27,2024-03-28,9549
2462,2462,2024-04-28,2024-04-01,4810
2463,2463,2024-05-01,2024-05-02,9679
2464,2464,2024-06-02,2024-06-03,1918
2465,2465,2024-07-03,2024-07-04,9817
2466,2466,2024-08-04,2024-08-05,8187
2467,2467,2024-09-05,2024-09-06,1991
2468,2468,2024-10-06,2024-10-07,2196
2469,2469,2024-11-07,2024-11-08,6725
2470,2470,2024-12-08,2024-12-09,5067
2471,2471,2024-01-09,2024-01-10,5146
2472,2472,2024-02-10,2024-02-11,8475
2473,2473,2024-03-11,2024-03-12,1859
2474,2474,2024-04-12,2024-04-13,9829
2475,2475,2024-05-13,2024-05-14,2558
2476,2476,2024-06-14,2024-06-15,5191
2477,2477,2024-07-15,2024-07-16,4425
2478,2478,2024-08-16,2024-08-17,3829
2479,2479,2024-09-17,2024-09-18,5894
2480,2480,2024-10-18,2024-10-19,9996
2481,2481,2024-11-19,2024-11-20,2189
2482,2482,2024-12-20,2024-12-21,6952
2483,2483,2024-01-21,2024-01-22,7772
2484,2484,2024-02-22,2024-02-23,741
2485,2485,2024-03-23,2024-03-24,3734
2486,2486,2024-04-24,2024-04-25,1067
2487,2487,2024-05-25,2024-05-26,5342
2488,2488,2024-06-26,2024-06-27,3425
2489,2489,2024-07-27,2024-07-28,847
2490,2490,2024-08-28,2024-08-01,1036
2491,2491,2024-09-01,2024-09-02,5592
2492,2492,2024-10-02,2024-10-03,7508
2493,2493,2024-11-03,2024-11-04,8910
2494,2494,2024-12-04,2024-12-05,9857
2495,2495,2024-01-05,2024-01-06,5097
2496,2496,2024-02-06,2024-02-07,5747
2497,2497,2024-03-07,2024-03-08,3169
2498,2498,2024-04-08,2024-04-09,9374
2499,2499,2024-05-09,2024-05-10,2921
2500,2500,2024-06-10,2024-06-11,569
2501,2501,2024-07-11,2024-07-12,5347
2502,2502,2024-08-12,2024-08-13,888
2503,2503,2024-09-13,2024-09-14,1333
2504,2504,2024-10-14,2024-10-15,9071
2505,2505,2024-11-15,2024-11-16,1405
2506,2506,2024-12-16,2024-12-17,8368
2507,2507,2024-01-17,2024-01-18,3732
2508,2508,2024-02-18,2024-02-19,5931
2509,2509,2024-03-19,2024-03-20,2247
2510,2510,2024-04-20,2024-04-21,6023
2511,2511,2024-05-21,2024-05-22,5381
2512,2512,2024-06-22,2024-06-23,7420
2513,2513,2024-07-23,2024-07-24,8024
