GrindingID,G_DatumTijdStart,G_DatumTijdEind,G_Machine,BatchID
1323,2024-05-09 11:00:00,2024-05-09 13:17:00,Machine A3,1323
1324,2024-06-10 12:00:00,2024-06-10 13:02:00,Machine A4,1324
1325,2024-07-11 13:00:00,2024-07-11 15:08:00,Machine A0,1325
1326,2024-08-12 14:00:00,2024-08-12 16:22:00,Machine A1,1326
1327,2024-09-13 15:00:00,2024-09-13 16:04:00,Machine A2,1327
1328,2024-10-14 08:00:00,2024-10-14 09:23:00,Machine A3,1328
1329,2024-11-15 09:00:00,2024-11-15 10:23:00,Machine A4,1329
1330,2024-12-16 10:00:00,2024-12-16 12:55:00,Machine A0,1330
1331,2024-01-17 11:00:00,2024-01-17 12:11:00,Machine A1,1331
1332,2024-02-18 12:00:00,2024-02-18 14:25:00,Machine A2,1332
1333,2024-03-19 13:00:00,2024-03-19 15:21:00,Machine A3,1333
1334,2024-04-20 14:00:00,2024-04-20 15:23:00,Machine A4,1334
1335,2024-05-21 15:00:00,2024-05-21 17:21:00,Machine A0,1335
1336,2024-06-22 08:00:00,2024-06-22 10:58:00,Machine A1,1336
1337,2024-07-23 09:00:00,2024-07-23 10:49:00,Machine A2,1337
1338,2024-08-24 10:00:00,2024-08-24 11:54:00,Machine A3,1338
1339,2024-09-25 11:00:00,2024-09-25 13:55:00,Machine A4,1339
1340,2024-10-26 12:00:00,2024-10-26 14:59:00,Machine A0,1340
1341,2024-11-27 13:00:00,2024-11-27 15:14:00,Machine A1,1341
1342,2024-12-28 14:00:00,2024-12-28 16:36:00,Machine A2,1342
1343,2024-01-01 15:00:00,2024-01-01 16:09:00,Machine A3,1343
1344,2024-02-02 08:00:00,2024-02-02 10:30:00,Machine A4,1344
1345,2024-03-03 09:00:00,2024-03-03 11:02:00,Machine A0,1345
1346,2024-04-04 10:00:00,2024-04-04 12:53:00,Machine A1,1346
1347,2024-05-05 11:00:00,2024-05-05 12:12:00,Machine A2,1347
1348,2024-06-06 12:00:00,2024-06-06 14:26:00,Machine A3,1348
1349,2024-07-07 13:00:00,2024-07-07 15:57:00,Machine A4,1349
1350,2024-08-08 14:00:00,2024-08-08 15:11:00,Machine A0,1350
1351,2024-09-09 15:00:00,2024-09-09 17:13:00,Machine A1,1351
1352,2024-10-10 08:00:00,2024-10-10 10:36:00,Machine A2,1352
1353,2024-11-11 09:00:00,2024-11-11 10:48:00,Machine A3,1353
1354,2024-12-12 10:00:00,2024-12-12 12:25:00,Machine A4,1354
1355,2024-01-13 11:00:00,2024-01-13 13:08:00,Machine A0,1355
1356,2024-02-14 12:00:00,2024-02-14 13:57:00,Machine A1,1356
1357,2024-03-15 13:00:00,2024-03-15 15:02:00,Machine A2,1357
1358,2024-04-16 14:00:00,2024-04-16 16:44:00,Machine A3,1358
1359,2024-05-17 15:00:00,2024-05-17 16:43:00,Machine A4,1359
1360,2024-06-18 08:00:00,2024-06-18 09:00:00,Machine A0,1360
1361,2024-07-19 09:00:00,2024-07-19 10:18:00,Machine A1,1361
1362,2024-08-20 10:00:00,2024-08-20 12:32:00,Machine A2,1362
1363,2024-09-21 11:00:00,2024-09-21 12:54:00,Machine A3,1363
1364,2024-10-22 12:00:00,2024-10-22 13:52:00,Machine A4,1364
1365,2024-11-23 13:00:00,2024-11-23 15:54:00,Machine A0,1365
1366,2024-12-24 14:00:00,2024-12-24 15:49:00,Machine A1,1366
1367,2024-01-25 15:00:00,2024-01-25 16:02:00,Machine A2,1367
1368,2024-02-26 08:00:00,2024-02-26 10:01:00,Machine A3,1368
1369,2024-03-27 09:00:00,2024-03-27 10:16:00,Machine A4,1369
1370,2024-04-28 10:00:00,2024-04-28 12:29:00,Machine A0,1370
1371,2024-05-01 11:00:00,2024-05-01 12:32:00,Machine A1,1371
1372,2024-06-02 12:00:00,2024-06-02 13:45:00,Machine A2,1372
1373,2024-07-03 13:00:00,2024-07-03 14:57:00,Machine A3,1373
1374,2024-08-04 14:00:00,2024-08-04 16:25:00,Machine A4,1374
1375,2024-09-05 15:00:00,2024-09-05 17:04:00,Machine A0,1375
1376,2024-10-06 08:00:00,2024-10-06 09:03:00,Machine A1,1376
1377,2024-11-07 09:00:00,2024-11-07 11:44:00,Machine A2,1377
1378,2024-12-08 10:00:00,2024-12-08 12:23:00,Machine A3,1378
1379,2024-01-09 11:00:00,2024-01-09 13:31:00,Machine A4,1379
1380,2024-02-10 12:00:00,2024-02-10 13:08:00,Machine A0,1380
1381,2024-03-11 13:00:00,2024-03-11 14:43:00,Machine A1,1381
1382,2024-04-12 14:00:00,2024-04-12 15:07:00,Machine A2,1382
1383,2024-05-13 15:00:00,2024-05-13 16:30:00,Machine A3,1383
1384,2024-06-14 08:00:00,2024-06-14 10:20:00,Machine A4,1384
1385,2024-07-15 09:00:00,2024-07-15 10:36:00,Machine A0,1385
1386,2024-08-16 10:00:00,2024-08-16 12:49:00,Machine A1,1386
1387,2024-09-17 11:00:00,2024-09-17 13:11:00,Machine A2,1387
1388,2024-10-18 12:00:00,2024-10-18 14:05:00,Machine A3,1388
1389,2024-11-19 13:00:00,2024-11-19 15:53:00,Machine A4,1389
1390,2024-12-20 14:00:00,2024-12-20 16:08:00,Machine A0,1390
1391,2024-01-21 15:00:00,2024-01-21 17:20:00,Machine A1,1391
1392,2024-02-22 08:00:00,2024-02-22 10:53:00,Machine A2,1392
1393,2024-03-23 09:00:00,2024-03-23 11:54:00,Machine A3,1393
1394,2024-04-24 10:00:00,2024-04-24 12:56:00,Machine A4,1394
1395,2024-05-25 11:00:00,2024-05-25 12:31:00,Machine A0,1395
1396,2024-06-26 12:00:00,2024-06-26 14:50:00,Machine A1,1396
1397,2024-07-27 13:00:00,2024-07-27 15:55:00,Machine A2,1397
1398,2024-08-28 14:00:00,2024-08-28 15:47:00,Machine A3,1398
1399,2024-09-01 15:00:00,2024-09-01 17:09:00,Machine A4,1399
1400,2024-10-02 08:00:00,2024-10-02 10:57:00,Machine A0,1400
1401,2024-11-03 09:00:00,2024-11-03 10:09:00,Machine A1,1401
1402,2024-12-04 10:00:00,2024-12-04 11:31:00,Machine A2,1402
1403,2024-01-05 11:00:00,2024-01-05 13:44:00,Machine A3,1403
1404,2024-02-06 12:00:00,2024-02-06 14:08:00,Machine A4,1404
1405,2024-03-07 13:00:00,2024-03-07 14:11:00,Machine A0,1405
1406,2024-04-08 14:00:00,2024-04-08 15:21:00,Machine A1,1406
1407,2024-05-09 15:00:00,2024-05-09 17:35:00,Machine A2,1407
1408,2024-06-10 08:00:00,2024-06-10 09:37:00,Machine A3,1408
1409,2024-07-11 09:00:00,2024-07-11 11:29:00,Machine A4,1409
1410,2024-08-12 10:00:00,2024-08-12 12:03:00,Machine A0,1410
1411,2024-09-13 11:00:00,2024-09-13 12:39:00,Machine A1,1411
1412,2024-10-14 12:00:00,2024-10-14 14:19:00,Machine A2,1412
1413,2024-11-15 13:00:00,2024-11-15 15:54:00,Machine A3,1413
1414,2024-12-16 14:00:00,2024-12-16 15:41:00,Machine A4,1414
1415,2024-01-17 15:00:00,2024-01-17 17:43:00,Machine A0,1415
1416,2024-02-18 08:00:00,2024-02-18 10:43:00,Machine A1,1416
1417,2024-03-19 09:00:00,2024-03-19 11:18:00,Machine A2,1417
1418,2024-04-20 10:00:00,2024-04-20 12:15:00,Machine A3,1418
1419,2024-05-21 11:00:00,2024-05-21 12:31:00,Machine A4,1419
1420,2024-06-22 12:00:00,2024-06-22 13:35:00,Machine A0,1420
1421,2024-07-23 13:00:00,2024-07-23 14:27:00,Machine A1,1421
1422,2024-08-24 14:00:00,2024-08-24 15:58:00,Machine A2,1422
1423,2024-09-25 15:00:00,2024-09-25 16:52:00,Machine A3,1423
1424,2024-10-26 08:00:00,2024-10-26 10:59:00,Machine A4,1424
1425,2024-11-27 09:00:00,2024-11-27 11:51:00,Machine A0,1425
1426,2024-12-28 10:00:00,2024-12-28 12:19:00,Machine A1,1426
1427,2024-01-01 11:00:00,2024-01-01 12:23:00,Machine A2,1427
1428,2024-02-02 12:00:00,2024-02-02 14:00:00,Machine A3,1428
1429,2024-03-03 13:00:00,2024-03-03 15:32:00,Machine A4,1429
1430,2024-04-04 14:00:00,2024-04-04 16:31:00,Machine A0,1430
1431,2024-05-05 15:00:00,2024-05-05 16:30:00,Machine A1,1431
1432,2024-06-06 08:00:00,2024-06-06 10:09:00,Machine A2,1432
1433,2024-07-07 09:00:00,2024-07-07 10:22:00,Machine A3,1433
1434,2024-08-08 10:00:00,2024-08-08 11:31:00,Machine A4,1434
1435,2024-09-09 11:00:00,2024-09-09 12:45:00,Machine A0,1435
1436,2024-10-10 12:00:00,2024-10-10 13:26:00,Machine A1,1436
1437,2024-11-11 13:00:00,2024-11-11 14:41:00,Machine A2,1437
1438,2024-12-12 14:00:00,2024-12-12 15:30:00,Machine A3,1438
1439,2024-01-13 15:00:00,2024-01-13 17:24:00,Machine A4,1439
1440,2024-02-14 08:00:00,2024-02-14 09:13:00,Machine A0,1440
1441,2024-03-15 09:00:00,2024-03-15 11:34:00,Machine A1,1441
1442,2024-04-16 10:00:00,2024-04-16 12:15:00,Machine A2,1442
1443,2024-05-17 11:00:00,2024-05-17 12:58:00,Machine A3,1443
1444,2024-06-18 12:00:00,2024-06-18 14:49:00,Machine A4,1444
1445,2024-07-19 13:00:00,2024-07-19 15:41:00,Machine A0,1445
1446,2024-08-20 14:00:00,2024-08-20 15:19:00,Machine A1,1446
1447,2024-09-21 15:00:00,2024-09-21 17:10:00,Machine A2,1447
1448,2024-10-22 08:00:00,2024-10-22 10:34:00,Machine A3,1448
1449,2024-11-23 09:00:00,2024-11-23 10:20:00,Machine A4,1449
1450,2024-12-24 10:00:00,2024-12-24 12:20:00,Machine A0,1450
1451,2024-01-25 11:00:00,2024-01-25 13:52:00,Machine A1,1451
1452,2024-02-26 12:00:00,2024-02-26 14:25:00,Machine A2,1452
1453,2024-03-27 13:00:00,2024-03-27 14:33:00,Machine A3,1453
1454,2024-04-28 14:00:00,2024-04-28 16:09:00,Machine A4,1454
1455,2024-05-01 15:00:00,2024-05-01 17:35:00,Machine A0,1455
1456,2024-06-02 08:00:00,2024-06-02 10:42:00,Machine A1,1456
1457,2024-07-03 09:00:00,2024-07-03 10:25:00,Machine A2,1457
1458,2024-08-04 10:00:00,2024-08-04 12:32:00,Machine A3,1458
1459,2024-09-05 11:00:00,2024-09-05 13:03:00,Machine A4,1459
1460,2024-10-06 12:00:00,2024-10-06 14:44:00,Machine A0,1460
1461,2024-11-07 13:00:00,2024-11-07 15:54:00,Machine A1,1461
1462,2024-12-08 14:00:00,2024-12-08 15:41:00,Machine A2,1462
1463,2024-01-09 15:00:00,2024-01-09 17:38:00,Machine A3,1463
1464,2024-02-10 08:00:00,2024-02-10 10:25:00,Machine A4,1464
1465,2024-03-11 09:00:00,2024-03-11 11:15:00,Machine A0,1465
1466,2024-04-12 10:00:00,2024-04-12 11:30:00,Machine A1,1466
1467,2024-05-13 11:00:00,2024-05-13 13:22:00,Machine A2,1467
1468,2024-06-14 12:00:00,2024-06-14 14:11:00,Machine A3,1468
1469,2024-07-15 13:00:00,2024-07-15 15:38:00,Machine A4,1469
1470,2024-08-16 14:00:00,2024-08-16 16:35:00,Machine A0,1470
1471,2024-09-17 15:00:00,2024-09-17 17:45:00,Machine A1,1471
1472,2024-10-18 08:00:00,2024-10-18 10:43:00,Machine A2,1472
1473,2024-11-19 09:00:00,2024-11-19 10:35:00,Machine A3,1473
1474,2024-12-20 10:00:00,2024-12-20 11:22:00,Machine A4,1474
1475,2024-01-21 11:00:00,2024-01-21 13:31:00,Machine A0,1475
1476,2024-02-22 12:00:00,2024-02-22 13:05:00,Machine A1,1476
1477,2024-03-23 13:00:00,2024-03-23 14:44:00,Machine A2,1477
1478,2024-04-24 14:00:00,2024-04-24 15:30:00,Machine A3,1478
1479,2024-05-25 15:00:00,2024-05-25 16:43:00,Machine A4,1479
1480,2024-06-26 08:00:00,2024-06-26 10:21:00,Machine A0,1480
1481,2024-07-27 09:00:00,2024-07-27 10:04:00,Machine A1,1481
1482,2024-08-28 10:00:00,2024-08-28 12:18:00,Machine A2,1482
1483,2024-09-01 11:00:00,2024-09-01 12:02:00,Machine A3,1483
1484,2024-10-02 12:00:00,2024-10-02 13:31:00,Machine A4,1484
1485,2024-11-03 13:00:00,2024-11-03 14:14:00,Machine A0,1485
1486,2024-12-04 14:00:00,2024-12-04 15:42:00,Machine A1,1486
1487,2024-01-05 15:00:00,2024-01-05 16:57:00,Machine A2,1487
1488,2024-02-06 08:00:00,2024-02-06 10:00:00,Machine A3,1488
1489,2024-03-07 09:00:00,2024-03-07 11:13:00,Machine A4,1489
1490,2024-04-08 10:00:00,2024-04-08 12:21:00,Machine A0,1490
1491,2024-05-09 11:00:00,2024-05-09 12:08:00,Machine A1,1491
1492,2024-06-10 12:00:00,2024-06-10 13:13:00,Machine A2,1492
1493,2024-07-11 13:00:00,2024-07-11 14:24:00,Machine A3,1493
1494,2024-08-12 14:00:00,2024-08-12 15:50:00,Machine A4,1494
1495,2024-09-13 15:00:00,2024-09-13 16:51:00,Machine A0,1495
1496,2024-10-14 08:00:00,2024-10-14 09:12:00,Machine A1,1496
1497,2024-11-15 09:00:00,2024-11-15 10:47:00,Machine A2,1497
1498,2024-12-16 10:00:00,2024-12-16 12:34:00,Machine A3,1498
1499,2024-01-17 11:00:00,2024-01-17 13:56:00,Machine A4,1499
1500,2024-02-18 12:00:00,2024-02-18 14:22:00,Machine A0,1500
1501,2024-03-19 13:00:00,2024-03-19 15:30:00,Machine A1,1501
1502,2024-04-20 14:00:00,2024-04-20 16:21:00,Machine A2,1502
1503,2024-05-21 15:00:00,2024-05-21 16:24:00,Machine A3,1503
1504,2024-06-22 08:00:00,2024-06-22 09:23:00,Machine A4,1504
1505,2024-07-23 09:00:00,2024-07-23 10:58:00,Machine A0,1505
1506,2024-08-24 10:00:00,2024-08-24 11:07:00,Machine A1,1506
1507,2024-09-25 11:00:00,2024-09-25 13:05:00,Machine A2,1507
1508,2024-10-26 12:00:00,2024-10-26 14:22:00,Machine A3,1508
1509,2024-11-27 13:00:00,2024-11-27 14:40:00,Machine A4,1509
1510,2024-12-28 14:00:00,2024-12-28 16:19:00,Machine A0,1510
1511,2024-01-01 15:00:00,2024-01-01 16:12:00,Machine A1,1511
1512,2024-02-02 08:00:00,2024-02-02 10:31:00,Machine A2,1512
1513,2024-03-03 09:00:00,2024-03-03 11:12:00,Machine A3,1513
1514,2024-04-04 10:00:00,2024-04-04 11:47:00,Machine A4,1514
1515,2024-05-05 11:00:00,2024-05-05 12:12:00,Machine A0,1515
1516,2024-06-06 12:00:00,2024-06-06 14:58:00,Machine A1,1516
1517,2024-07-07 13:00:00,2024-07-07 14:56:00,Machine A2,1517
1518,2024-08-08 14:00:00,2024-08-08 15:58:00,Machine A3,1518
1519,2024-09-09 15:00:00,2024-09-09 16:03:00,Machine A4,1519
1520,2024-10-10 08:00:00,2024-10-10 09:36:00,Machine A0,1520
1521,2024-11-11 09:00:00,2024-11-11 11:58:00,Machine A1,1521
1522,2024-12-12 10:00:00,2024-12-12 12:11:00,Machine A2,1522
1523,2024-01-13 11:00:00,2024-01-13 13:37:00,Machine A3,1523
1524,2024-02-14 12:00:00,2024-02-14 13:14:00,Machine A4,1524
1525,2024-03-15 13:00:00,2024-03-15 14:55:00,Machine A0,1525
1526,2024-04-16 14:00:00,2024-04-16 15:58:00,Machine A1,1526
1527,2024-05-17 15:00:00,2024-05-17 16:13:00,Machine A2,1527
1528,2024-06-18 08:00:00,2024-06-18 09:35:00,Machine A3,1528
1529,2024-07-19 09:00:00,2024-07-19 11:41:00,Machine A4,1529
1530,2024-08-20 10:00:00,2024-08-20 12:13:00,Machine A0,1530
1531,2024-09-21 11:00:00,2024-09-21 12:01:00,Machine A1,1531
1532,2024-10-22 12:00:00,2024-10-22 14:19:00,Machine A2,1532
1533,2024-11-23 13:00:00,2024-11-23 14:25:00,Machine A3,1533
1534,2024-12-24 14:00:00,2024-12-24 15:19:00,Machine A4,1534
1535,2024-01-25 15:00:00,2024-01-25 17:40:00,Machine A0,1535
1536,2024-02-26 08:00:00,2024-02-26 10:31:00,Machine A1,1536
1537,2024-03-27 09:00:00,2024-03-27 10:51:00,Machine A2,1537
1538,2024-04-28 10:00:00,2024-04-28 12:21:00,Machine A3,1538
1539,2024-05-01 11:00:00,2024-05-01 13:25:00,Machine A4,1539
1540,2024-06-02 12:00:00,2024-06-02 14:43:00,Machine A0,1540
1541,2024-07-03 13:00:00,2024-07-03 14:09:00,Machine A1,1541
1542,2024-08-04 14:00:00,2024-08-04 15:37:00,Machine A2,1542
1543,2024-09-05 15:00:00,2024-09-05 16:28:00,Machine A3,1543
1544,2024-10-06 08:00:00,2024-10-06 10:48:00,Machine A4,1544
1545,2024-11-07 09:00:00,2024-11-07 11:56:00,Machine A0,1545
1546,2024-12-08 10:00:00,2024-12-08 12:52:00,Machine A1,1546
1547,2024-01-09 11:00:00,2024-01-09 13:24:00,Machine A2,1547
1548,2024-02-10 12:00:00,2024-02-10 13:21:00,Machine A3,1548
1549,2024-03-11 13:00:00,2024-03-11 15:25:00,Machine A4,1549
1550,2024-04-12 14:00:00,2024-04-12 15:19:00,Machine A0,1550
1551,2024-05-13 15:00:00,2024-05-13 17:10:00,Machine A1,1551
1552,2024-06-14 08:00:00,2024-06-14 10:06:00,Machine A2,1552
1553,2024-07-15 09:00:00,2024-07-15 10:47:00,Machine A3,1553
1554,2024-08-16 10:00:00,2024-08-16 11:04:00,Machine A4,1554
1555,2024-09-17 11:00:00,2024-09-17 12:15:00,Machine A0,1555
1556,2024-10-18 12:00:00,2024-10-18 13:50:00,Machine A1,1556
1557,2024-11-19 13:00:00,2024-11-19 15:03:00,Machine A2,1557
1558,2024-12-20 14:00:00,2024-12-20 16:27:00,Machine A3,1558
1559,2024-01-21 15:00:00,2024-01-21 17:56:00,Machine A4,1559
1560,2024-02-22 08:00:00,2024-02-22 09:52:00,Machine A0,1560
1561,2024-03-23 09:00:00,2024-03-23 11:49:00,Machine A1,1561
1562,2024-04-24 10:00:00,2024-04-24 12:43:00,Machine A2,1562
1563,2024-05-25 11:00:00,2024-05-25 13:20:00,Machine A3,1563
1564,2024-06-26 12:00:00,2024-06-26 14:44:00,Machine A4,1564
1565,2024-07-27 13:00:00,2024-07-27 14:27:00,Machine A0,1565
1566,2024-08-28 14:00:00,2024-08-28 16:16:00,Machine A1,1566
1567,2024-09-01 15:00:00,2024-09-01 16:42:00,Machine A2,1567
1568,2024-10-02 08:00:00,2024-10-02 09:43:00,Machine A3,1568
1569,2024-11-03 09:00:00,2024-11-03 11:44:00,Machine A4,1569
1570,2024-12-04 10:00:00,2024-12-04 12:48:00,Machine A0,1570
1571,2024-01-05 11:00:00,2024-01-05 13:23:00,Machine A1,1571
1572,2024-02-06 12:00:00,2024-02-06 14:52:00,Machine A2,1572
1573,2024-03-07 13:00:00,2024-03-07 14:22:00,Machine A3,1573
1574,2024-04-08 14:00:00,2024-04-08 15:42:00,Machine A4,1574
1575,2024-05-09 15:00:00,2024-05-09 17:57:00,Machine A0,1575
1576,2024-06-10 08:00:00,2024-06-10 10:11:00,Machine A1,1576
1577,2024-07-11 09:00:00,2024-07-11 11:00:00,Machine A2,1577
1578,2024-08-12 10:00:00,2024-08-12 11:20:00,Machine A3,1578
1579,2024-09-13 11:00:00,2024-09-13 12:25:00,Machine A4,1579
1580,2024-10-14 12:00:00,2024-10-14 14:22:00,Machine A0,1580
1581,2024-11-15 13:00:00,2024-11-15 15:24:00,Machine A1,1581
1582,2024-12-16 14:00:00,2024-12-16 16:00:00,Machine A2,1582
1583,2024-01-17 15:00:00,2024-01-17 17:06:00,Machine A3,1583
1584,2024-02-18 08:00:00,2024-02-18 10:34:00,Machine A4,1584
1585,2024-03-19 09:00:00,2024-03-19 10:14:00,Machine A0,1585
1586,2024-04-20 10:00:00,2024-04-20 12:28:00,Machine A1,1586
1587,2024-05-21 11:00:00,2024-05-21 12:50:00,Machine A2,1587
1588,2024-06-22 12:00:00,2024-06-22 13:12:00,Machine A3,1588
1589,2024-07-23 13:00:00,2024-07-23 14:17:00,Machine A4,1589
1590,2024-08-24 14:00:00,2024-08-24 15:40:00,Machine A0,1590
1591,2024-09-25 15:00:00,2024-09-25 16:42:00,Machine A1,1591
1592,2024-10-26 08:00:00,2024-10-26 09:58:00,Machine A2,1592
1593,2024-11-27 09:00:00,2024-11-27 11:26:00,Machine A3,1593
1594,2024-12-28 10:00:00,2024-12-28 12:47:00,Machine A4,1594
1595,2024-01-01 11:00:00,2024-01-01 12:33:00,Machine A0,1595
1596,2024-02-02 12:00:00,2024-02-02 13:42:00,Machine A1,1596
1597,2024-03-03 13:00:00,2024-03-03 14:59:00,Machine A2,1597
1598,2024-04-04 14:00:00,2024-04-04 16:09:00,Machine A3,1598
1599,2024-05-05 15:00:00,2024-05-05 17:24:00,Machine A4,1599
1600,2024-06-06 08:00:00,2024-06-06 09:13:00,Machine A0,1600
1601,2024-07-07 09:00:00,2024-07-07 11:08:00,Machine A1,1601
1602,2024-08-08 10:00:00,2024-08-08 11:34:00,Machine A2,1602
1603,2024-09-09 11:00:00,2024-09-09 12:06:00,Machine A3,1603
1604,2024-10-10 12:00:00,2024-10-10 13:55:00,Machine A4,1604
1605,2024-11-11 13:00:00,2024-11-11 14:55:00,Machine A0,1605
1606,2024-12-12 14:00:00,2024-12-12 16:33:00,Machine A1,1606
1607,2024-01-13 15:00:00,2024-01-13 17:14:00,Machine A2,1607
1608,2024-02-14 08:00:00,2024-02-14 10:09:00,Machine A3,1608
1609,2024-03-15 09:00:00,2024-03-15 10:54:00,Machine A4,1609
1610,2024-04-16 10:00:00,2024-04-16 11:33:00,Machine A0,1610
1611,2024-05-17 11:00:00,2024-05-17 13:03:00,Machine A1,1611
1612,2024-06-18 12:00:00,2024-06-18 13:59:00,Machine A2,1612
1613,2024-07-19 13:00:00,2024-07-19 14:22:00,Machine A3,1613
1614,2024-08-20 14:00:00,2024-08-20 16:48:00,Machine A4,1614
1615,2024-09-21 15:00:00,2024-09-21 16:56:00,Machine A0,1615
1616,2024-10-22 08:00:00,2024-10-22 09:06:00,Machine A1,1616
1617,2024-11-23 09:00:00,2024-11-23 11:55:00,Machine A2,1617
1618,2024-12-24 10:00:00,2024-12-24 12:04:00,Machine A3,1618
1619,2024-01-25 11:00:00,2024-01-25 12:09:00,Machine A4,1619
1620,2024-02-26 12:00:00,2024-02-26 14:10:00,Machine A0,1620
1621,2024-03-27 13:00:00,2024-03-27 15:32:00,Machine A1,1621
1622,2024-04-28 14:00:00,2024-04-28 16:37:00,Machine A2,1622
1623,2024-05-01 15:00:00,2024-05-01 16:09:00,Machine A3,1623
1624,2024-06-02 08:00:00,2024-06-02 09:06:00,Machine A4,1624
1625,2024-07-03 09:00:00,2024-07-03 11:19:00,Machine A0,1625
1626,2024-08-04 10:00:00,2024-08-04 12:56:00,Machine A1,1626
1627,2024-09-05 11:00:00,2024-09-05 12:17:00,Machine A2,1627
1628,2024-10-06 12:00:00,2024-10-06 14:55:00,Machine A3,1628
1629,2024-11-07 13:00:00,2024-11-07 15:45:00,Machine A4,1629
1630,2024-12-08 14:00:00,2024-12-08 15:33:00,Machine A0,1630
1631,2024-01-09 15:00:00,2024-01-09 17:38:00,Machine A1,1631
1632,2024-02-10 08:00:00,2024-02-10 10:58:00,Machine A2,1632
1633,2024-03-11 09:00:00,2024-03-11 11:09:00,Machine A3,1633
1634,2024-04-12 10:00:00,2024-04-12 12:29:00,Machine A4,1634
1635,2024-05-13 11:00:00,2024-05-13 12:51:00,Machine A0,1635
1636,2024-06-14 12:00:00,2024-06-14 14:10:00,Machine A1,1636
1637,2024-07-15 13:00:00,2024-07-15 14:12:00,Machine A2,1637
1638,2024-08-16 14:00:00,2024-08-16 16:09:00,Machine A3,1638
1639,2024-09-17 15:00:00,2024-09-17 17:37:00,Machine A4,1639
1640,2024-10-18 08:00:00,2024-10-18 10:49:00,Machine A0,1640
1641,2024-11-19 09:00:00,2024-11-19 11:19:00,Machine A1,1641
1642,2024-12-20 10:00:00,2024-12-20 11:01:00,Machine A2,1642
1643,2024-01-21 11:00:00,2024-01-21 12:56:00,Machine A3,1643
1644,2024-02-22 12:00:00,2024-02-22 13:51:00,Machine A4,1644
1645,2024-03-23 13:00:00,2024-03-23 14:24:00,Machine A0,1645
1646,2024-04-24 14:00:00,2024-04-24 15:46:00,Machine A1,1646
1647,2024-05-25 15:00:00,2024-05-25 16:36:00,Machine A2,1647
1648,2024-06-26 08:00:00,2024-06-26 09:06:00,Machine A3,1648
1649,2024-07-27 09:00:00,2024-07-27 10:25:00,Machine A4,1649
1650,2024-08-28 10:00:00,2024-08-28 12:40:00,Machine A0,1650
1651,2024-09-01 11:00:00,2024-09-01 12:14:00,Machine A1,1651
1652,2024-10-02 12:00:00,2024-10-02 14:11:00,Machine A2,1652
1653,2024-11-03 13:00:00,2024-11-03 14:09:00,Machine A3,1653
1654,2024-12-04 14:00:00,2024-12-04 15:05:00,Machine A4,1654
1655,2024-01-05 15:00:00,2024-01-05 17:37:00,Machine A0,1655
1656,2024-02-06 08:00:00,2024-02-06 09:59:00,Machine A1,1656
1657,2024-03-07 09:00:00,2024-03-07 11:53:00,Machine A2,1657
1658,2024-04-08 10:00:00,2024-04-08 12:59:00,Machine A3,1658
1659,2024-05-09 11:00:00,2024-05-09 12:01:00,Machine A4,1659
1660,2024-06-10 12:00:00,2024-06-10 13:50:00,Machine A0,1660
1661,2024-07-11 13:00:00,2024-07-11 14:15:00,Machine A1,1661
1662,2024-08-12 14:00:00,2024-08-12 16:17:00,Machine A2,1662
1663,2024-09-13 15:00:00,2024-09-13 16:18:00,Machine A3,1663
1664,2024-10-14 08:00:00,2024-10-14 10:39:00,Machine A4,1664
1665,2024-11-15 09:00:00,2024-11-15 10:11:00,Machine A0,1665
1666,2024-12-16 10:00:00,2024-12-16 11:06:00,Machine A1,1666
1667,2024-01-17 11:00:00,2024-01-17 12:05:00,Machine A2,1667
1668,2024-02-18 12:00:00,2024-02-18 14:51:00,Machine A3,1668
1669,2024-03-19 13:00:00,2024-03-19 15:48:00,Machine A4,1669
1670,2024-04-20 14:00:00,2024-04-20 16:08:00,Machine A0,1670
1671,2024-05-21 15:00:00,2024-05-21 17:07:00,Machine A1,1671
1672,2024-06-22 08:00:00,2024-06-22 09:43:00,Machine A2,1672
1673,2024-07-23 09:00:00,2024-07-23 11:10:00,Machine A3,1673
1674,2024-08-24 10:00:00,2024-08-24 12:04:00,Machine A4,1674
1675,2024-09-25 11:00:00,2024-09-25 12:26:00,Machine A0,1675
1676,2024-10-26 12:00:00,2024-10-26 13:02:00,Machine A1,1676
1677,2024-11-27 13:00:00,2024-11-27 14:27:00,Machine A2,1677
1678,2024-12-28 14:00:00,2024-12-28 16:32:00,Machine A3,1678
1679,2024-01-01 15:00:00,2024-01-01 17:46:00,Machine A4,1679
1680,2024-02-02 08:00:00,2024-02-02 09:59:00,Machine A0,1680
1681,2024-03-03 09:00:00,2024-03-03 11:21:00,Machine A1,1681
1682,2024-04-04 10:00:00,2024-04-04 12:39:00,Machine A2,1682
1683,2024-05-05 11:00:00,2024-05-05 13:22:00,Machine A3,1683
1684,2024-06-06 12:00:00,2024-06-06 13:05:00,Machine A4,1684
1685,2024-07-07 13:00:00,2024-07-07 14:42:00,Machine A0,1685
1686,2024-08-08 14:00:00,2024-08-08 15:16:00,Machine A1,1686
1687,2024-09-09 15:00:00,2024-09-09 17:23:00,Machine A2,1687
1688,2024-10-10 08:00:00,2024-10-10 09:07:00,Machine A3,1688
1689,2024-11-11 09:00:00,2024-11-11 10:43:00,Machine A4,1689
